Metabolite/Donor ID,Environment,Species1,Species2
4abzglu-e_e0,0.019612809182071447,-0.019612809182071447,0.0
argarg_e0,-45.77430446113012,0.0,45.77430446113012
cpd00001_e0,-100.0,-306.7572200723458,909.6609170411461
cpd00007_e0,100.0,-99.93157504240516,-0.068424957594854
cpd00009_e0,-100.0,148.77280552798894,-48.77280552798891
cpd00011_e0,-100.0,514.021362307666,-414.0213623076659
cpd00013_e0,-100.0,321.57484436225366,-221.57484436225366
cpd00020_e0,-100.0,-148.77012982157723,248.77012982157723
cpd00023_e0,-100.0,200.0,-100.0
cpd00024_e0,-17.13071276167318,17.13071276167318,0.0
cpd00025_e0,-50.0,50.0,0.0
cpd00027_e0,-100.0,0.0,100.0
cpd00028_e0,0.13684991518970793,0.0,-0.13684991518970796
cpd00029_e0,-100.0,76.0440754483182,23.955924551681804
cpd00030_e0,0.15710768969615357,-0.020257774506445624,-0.13684991518970796
cpd00033_e0,-100.0,-231.79317270425196,331.79317270425196
cpd00034_e0,0.14684687771749083,-0.009996962527782866,-0.13684991518970796
cpd00035_e0,-100.0,-197.1838991809647,297.18389918096466
cpd00036_e0,-100.0,-689.7789391118122,789.7789391118121
cpd00039_e0,19.83886952826531,-10.060315712599692,-9.778553815665614
cpd00041_e0,-100.0,376.39766238465626,-276.39766238465626
cpd00048_e0,0.12717543532411157,-0.1271754353241116,0.0
cpd00051_e0,8.671617419407474,-8.671617419407474,0.0
cpd00053_e0,-100.0,-90.86535611090402,190.865356110904
cpd00054_e0,10.402587083602233,0.0,-10.402587083602233
cpd00058_e0,-99.9792145265918,99.9792145265918,0.0
cpd00060_e0,-90.9859939431668,-4.499014253376266,95.48500819654308
cpd00063_e0,0.2894428476152499,-0.15259293242554192,-0.13684991518970796
cpd00065_e0,3.2834598331720732,98.33355618484823,-101.61701601802031
cpd00066_e0,-89.27525273687343,-5.431340946362734,94.70659368323615
cpd00067_e0,-100.0,-644.5736251533607,1145.0864456661807
cpd00069_e0,-92.02160303787097,-4.042642653170515,96.06424569104149
cpd00071_e0,-100.0,100.0,0.0
cpd00075_e0,100.0,-100.00000000000001,0.0
cpd00080_e0,100.0,-100.0,0.0
cpd00082_e0,-100.0,0.0,100.0
cpd00084_e0,5.618879272726991,-2.7365878713149976,-2.8822914014119925
cpd00092_e0,-100.0,100.68902818267004,-0.6890281826700312
cpd00099_e0,0.152592932425542,-0.152592932425542,0.0
cpd00100_e0,100.0,-100.0,0.0
cpd00104_e0,0.13690854840094135,-5.8633211306644355e-05,-0.13684991518963469
cpd00105_e0,-13.037534283115848,0.0,13.037534283115848
cpd00106_e0,-100.0,164.5116151368432,-64.51161513684318
cpd00107_e0,-100.0,-13.2080396615969,113.20803966159691
cpd00108_e0,-3.6147765658617534,0.0,0.0
cpd00116_e0,-99.99999999999997,0.0,7.300982831950846e-14
cpd00117_e0,-100.0,-1.2219747568417747,101.22197475684177
cpd00118_e0,1.0177810703591417e-15,-1.0177810703591417e-15,0.0
cpd00119_e0,100.0,-2.777396586384437,-97.22260341361556
cpd00122_e0,0.0,0.0,-5.422164848793244
cpd00128_e0,-100.0,100.0,0.0
cpd00129_e0,-100.0,-6.480582262695135,106.48058226269514
cpd00130_e0,-100.0,100.0,0.0
cpd00132_e0,-100.0,-7.066914375761577,107.06691437576157
cpd00137_e0,100.0,-100.0,0.0
cpd00141_e0,-100.0,0.0,100.0
cpd00149_e0,0.137582830331041,-0.0007329151413330547,-0.13684991518970796
cpd00151_e0,-98.54387351380514,98.54387351380514,0.0
cpd00156_e0,-38.84162596423943,0.0,38.84162596423943
cpd00157_e0,-100.0,100.0,0.0
cpd00159_e0,-100.0,0.0,100.0
cpd00161_e0,-100.0,-7.437241738374344,107.43724173837434
cpd00164_e0,-100.0,0.0,0.0
cpd00166_e0,0.13684991518970796,0.0,-0.13684991518970796
cpd00179_e0,0.0,0.0,-206.12349523956954
cpd00182_e0,100.0,-94.32899580242268,-5.671004197577325
cpd00184_e0,100.0,-99.31097181732997,-0.6890281826700312
cpd00205_e0,5.859246122478624,-5.7223962072889165,-0.13684991518970796
cpd00207_e0,-100.0,100.0,0.0
cpd00209_e0,100.0,-100.0,0.0
cpd00214_e0,100.0,0.0,0.0
cpd00218_e0,0.27369983037941814,0.0,-0.27369983037941814
cpd00220_e0,0.2736998303794159,0.0,-0.2736998303794159
cpd00221_e0,-100.0,999.9999999999999,-900.0000000000001
cpd00226_e0,-100.0,100.0,0.0
cpd00232_e0,-3.614776565862281,0.0,3.614776565862281
cpd00244_e0,0.009469263626023062,-0.009469263626023062,0.0
cpd00246_e0,100.0,-100.0,0.0
cpd00249_e0,-100.000000000157,-4.913668323736356,104.91366832389336
cpd00254_e0,0.39117146923227786,-0.2543215540425699,-0.13684991518970796
cpd00263_e0,0.1433875182503988,-0.006537603060690847,-0.13684991518970796
cpd00264_e0,0.13684991518970796,0.0,-0.13684991518970796
cpd00276_e0,-100.0,-1.6292996757890332,-198.370700324211
cpd00277_e0,100.0,-100.0,0.0
cpd00280_e0,-100.0,100.00000000000003,0.0
cpd00281_e0,-100.0,0.0,100.0
cpd00305_e0,0.14338751825039883,-0.006537603060690846,-0.136849915189708
cpd00309_e0,-100.0,100.0,0.0
cpd00311_e0,100.0,-93.1808695752203,-6.8191304247797015
cpd00322_e0,21.17101608915227,-8.51732412385404,-12.653691965298234
cpd00355_e0,0.06678322767833299,-0.06678322767833299,0.0
cpd00359_e0,100.0,-100.0,0.0
cpd00363_e0,100.0,295.2527148032304,-395.2527148032304
cpd00367_e0,100.0,12.83354934113838,-112.83354934113838
cpd00383_e0,0.006537603060506547,-0.006537603060506547,0.0
cpd00391_e0,55.00261641012761,-55.00261641012761,0.0
cpd00393_e0,0.41054974556912377,0.0,-0.41054974556912377
cpd00418_e0,0.22890405694113955,-0.22890405694113955,0.0
cpd00430_e0,-100.0,0.0,100.0
cpd00438_e0,100.0,-99.31097181732997,-0.6890281826700312
cpd00441_e0,-100.0,100.0,0.0
cpd00448_e0,-100.0,100.0,0.0
cpd00450_e0,-100.0,100.0,0.0
cpd00492_e0,1.1626768551385597e-13,-1.1626768551385597e-13,0.0
cpd00532_e0,100.0,-100.0,0.0
cpd00573_e0,99.99999999999999,-99.99999999999999,0.0
cpd00644_e0,0.29345922258970986,-0.019759392210325157,-0.2736998303793847
cpd00654_e0,100.0,-100.0,0.0
cpd00659_e0,-0.1144520284705698,0.1144520284705698,0.0
cpd00722_e0,-100.0,100.0,0.0
cpd00781_e0,-100.0,100.0,0.0
cpd00811_e0,100.0,-100.0,0.0
cpd00971_e0,0.1368499151896777,-2.2607140158098168e-17,-0.1368499151896998
cpd01015_e0,100.0,-100.0,0.0
cpd01217_e0,-100.0,100.0,0.0
cpd01262_e0,-87.96316823516408,0.0,0.0
cpd01329_e0,8.19100045791794,-8.19100045791794,0.0
cpd01757_e0,-1.1626768551385597e-13,1.1626768551385597e-13,0.0
cpd02027_e0,0.013075206120898231,-0.013075206120898231,0.0
cpd02090_e0,58.30463079032154,-58.30463079032154,0.0
cpd03279_e0,26.30690428373864,-26.30690428373864,0.0
cpd03454_e0,17.539597463637925,-17.539597463637925,0.0
cpd03586_e0,0.5703838795910364,-0.5703838795910364,0.0
cpd03587_e0,100.00000000000001,0.0,0.0
cpd03725_e0,0.13684991518970793,0.0,-0.13684991518970793
cpd08021_e0,100.0,-100.0,0.0
cpd10515_e0,100.0,-99.86315008481029,-0.13684991518970793
cpd10516_e0,-99.3922960814123,99.3922960814123,0.0
cpd11574_e0,0.00020521623957325526,-0.00020521623957325526,0.0
cpd11591_e0,100.0,0.0,-100.0
cpd11640_e0,100.0,200.31930982572644,-300.3193098257264
cpd11658_e0,5.153087380989238,0.0,0.0
cpd14659_e0,100.0,-100.0,0.0
cpd15386_e0,0.8146498378945164,-0.8146498378945164,0.0
cpd15483_e0,-100.0,0.0,0.0
cpd15500_e0,0.13684991518966622,0.0,-0.13684991518966622
cpd15551_e0,100.0,0.0,-100.0
cpd15605_e0,100.0,0.0,-100.0
cpd15606_e0,100.0,0.0,-100.0
cpd15836_e0,-94.5072114481879,0.0,94.5072114481879
cpd30760_e0,100.0,-100.0,0.0
cps_bt_e0,0.13684991518970796,0.0,-0.13684991518970796
galam_e0,100.0,0.0,-100.0
glyasn_e0,50.310830765538995,0.0,-50.310830765538995
glypro_e0,12.796258618590333,0.0,-12.796258618590333
ha_e0,1.101890456120826e-14,0.0,0.0
hspg_degr_11_e0,100.0,0.0,0.0
hspg_degr_12_e0,-100.0,0.0,0.0
hspg_degr_6_e0,100.0,0.0,0.0
indlac_e0,-100.0,0.0,100.0
l2n2m2mn_e0,0.0,0.0,1.8073882829311405
leuleu_e0,65.21917346771762,0.0,-65.21917346771762
lps_bt_e0,0.5702079799571165,0.0,-0.5702079799571164
m2mn_e0,-1.8073882829310393,0.0,0.0
pe_cer1_bt_e0,0.13684991518970796,0.0,-0.13684991518970796
pect_e0,0.5128205128205126,0.0,0.0
phearg_e0,100.0,0.0,-100.0
pullulan1200_e0,0.21990792058791017,0.0,0.0
s2l2n2m2m_e0,1.8073882829311438,0.0,0.0
s2l2n2m2mn_e0,0.0,0.0,-1.8073882829311405
sphmyln_bt_e0,0.13684991518970796,0.0,-0.13684991518970796
unsdigalur_e0,-100.0,0.0,0.0
zz_Environment,0.0,2392.237106304382,1182.8880719151734
zz_Species1,2641.2046243602713,0.0,2364.023761127132
zz_Species2,2592.0142269922862,2632.7064480570216,0.0
