,model1,model2,mro_model1,mro_model2,mip,GRD
0,GCF_001421285.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.69767 (30/43),0.81081 (30/37),16,0.17033842883243552
1,GCF_001421285.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.62791 (27/43),0.75000 (27/36),5,0.03555327893941658
2,GCF_001421285.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.60465 (26/43),0.78788 (26/33),13,1.0147771576396867
3,GCF_001421285.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.69767 (30/43),0.73171 (30/41),10,0.3895946686400872
4,GCF_001421285.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.69767 (30/43),0.83333 (30/36),9,0.3301173729629423
5,GCF_001421285.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.60465 (26/43),0.74286 (26/35),14,0.130161086322611
6,GCF_001421285.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.65116 (28/43),0.77778 (28/36),10,1.0262910121859867
7,GCF_001421285.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.62791 (27/43),0.81818 (27/33),8,1.1770212870129895
8,GCF_001421285.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.69767 (30/43),0.83333 (30/36),10,1.2332676728184684
9,GCF_001421285.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.65116 (28/43),0.82353 (28/34),6,0.3275107219113885
10,GCF_001421285.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.62791 (27/43),0.81818 (27/33),11,1.1999041578592784
11,GCF_001421285.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.69767 (30/43),0.83333 (30/36),6,0.9022294477383646
12,GCF_001423085.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.61905 (26/42),0.72222 (26/36),7,0.30825160100532
13,GCF_001423125.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.87879 (29/33),0.70732 (29/41),19,0.7738724794122517
14,GCF_001423125.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.84848 (28/33),0.71795 (28/39),13,1.2991846297095435
15,GCF_001423125.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.78788 (26/33),0.63415 (26/41),18,1.085489444443015
16,GCF_001423125.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.75758 (25/33),0.80645 (25/31),11,0.8896198451561955
17,GCF_001423125.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.75758 (25/33),0.67568 (25/37),17,0.15111166278314886
18,GCF_001423125.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.63636 (21/33),0.63636 (21/33),4,0.09934413324553283
19,GCF_001423125.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.93939 (31/33),0.79487 (31/39),16,1.0007022153836578
20,GCF_001423125.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.87879 (29/33),0.87879 (29/33),3,0.017414694684826214
21,GCF_001423125.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.84848 (28/33),0.77778 (28/36),4,0.008277551086809946
22,GCF_001423125.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.75758 (25/33),0.60976 (25/41),15,0.03536153828021553
23,GCF_001423125.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.87879 (29/33),0.72500 (29/40),9,0.7728166962243088
24,GCF_001423125.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.75758 (25/33),0.73529 (25/34),17,0.3574383445493647
25,GCF_001423155.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),13,0.04491444324378274
26,GCF_001423155.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),9,0.014342770894981241
27,GCF_001423155.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),6,0.12513560418545677
28,GCF_001423155.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),3,0.8218185602134307
29,GCF_001423155.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.73684 (28/38),0.62222 (28/45),22,0.455595224175999
30,GCF_001423155.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),5,0.919089175770399
31,GCF_001423155.1.RAST.fbamodel,GCF_001422105.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),4,0.8848627250224015
32,GCF_001423465.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),12,0.5172911388989531
33,GCF_001423205.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.60465 (26/43),0.76471 (26/34),24,1.5970431435708203
34,GCF_001423205.1.RAST.fbamodel,GCF_001421245.1.RAST.fbamodel,0.62791 (27/43),0.72973 (27/37),19,2.142723263937407
35,GCF_001423205.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.83721 (36/43),0.87805 (36/41),2,1.073023978080339
36,GCF_001423205.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.74419 (32/43),0.84211 (32/38),5,0.9839174312156802
37,GCF_001423205.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.67442 (29/43),0.78378 (29/37),12,2.8842299447817297
38,GCF_001423205.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.67442 (29/43),0.70732 (29/41),14,2.5134515694820307
39,GCF_001423205.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.67442 (29/43),0.70732 (29/41),3,0.7632696217554501
40,GCF_001423205.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.72093 (31/43),0.81579 (31/38),16,0.6572031091749859
41,GCF_001423205.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.65116 (28/43),0.90323 (28/31),6,0.9460423181440032
42,GCF_001423205.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.76744 (33/43),0.84615 (33/39),3,0.8379947578423573
43,GCF_001423205.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.65116 (28/43),0.84848 (28/33),5,2.6143375981196786
44,GCF_001423205.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.74419 (32/43),0.71111 (32/45),2,1.8877807380372358
45,GCF_001423205.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.60465 (26/43),0.63415 (26/41),7,2.8073144678682267
46,GCF_001423495.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.72973 (27/37),0.64286 (27/42),7,0.951287394611845
47,GCF_001423495.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.81081 (30/37),0.90909 (30/33),11,0.4961173247311016
48,GCF_001423495.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.78378 (29/37),0.69048 (29/42),13,0.10917912436013091
49,GCF_001423495.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.83784 (31/37),0.77500 (31/40),14,0.10921064199189291
50,GCF_001423495.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.91892 (34/37),0.87179 (34/39),4,0.06412975367866502
51,GCF_001423495.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.70270 (26/37),0.76471 (26/34),7,0.38505734177081935
52,GCF_001424165.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.90323 (28/31),0.71795 (28/39),9,0.4217033912515165
53,GCF_001424165.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.80645 (25/31),0.69444 (25/36),14,2.775170589004832
54,GCF_001424565.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.75000 (27/36),0.64286 (27/42),13,0.11122266693240268
55,GCF_001424565.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.80556 (29/36),0.72500 (29/40),6,0.11125424263198624
56,GCF_001424565.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.86111 (31/36),0.79487 (31/39),6,0.06609029765763647
57,GCF_001423585.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.88571 (31/35),0.83784 (31/37),4,0.7286305904712002
58,GCF_001423585.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.71429 (25/35),0.59524 (25/42),4,0.12880531292685274
59,GCF_001423585.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.68571 (24/35),0.70588 (24/34),7,0.24805705752308801
60,GCF_001421425.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),11,0.40248868287696216
61,GCF_001421425.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.76316 (29/38),0.80556 (29/36),7,0.5988062614858749
62,GCF_001421425.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),7,0.8177557624159575
63,GCF_001421425.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),5,0.5719876224940819
64,GCF_001421425.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.84211 (32/38),0.78049 (32/41),12,0.38741474209529597
65,GCF_001421425.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.76316 (29/38),0.76316 (29/38),8,0.910602724922607
66,GCF_001421425.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.78947 (30/38),0.71429 (30/42),2,0.553705063188674
67,GCF_001421425.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),3,0.8461048711146539
68,GCF_001421425.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),9,0.037498795993384196
69,GCF_001421425.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),21,0.54587584395842
70,GCF_001421425.1.RAST.fbamodel,GCF_001424305.1.RAST.fbamodel,0.78947 (30/38),0.68182 (30/44),5,0.2503707725213274
71,GCF_001421425.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.78947 (30/38),0.69767 (30/43),6,0.19841103650749778
72,GCF_001421425.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),13,0.7739209997787545
73,GCF_001421425.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),17,0.7739293343157249
74,GCF_001421425.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),7,0.07815331809341655
75,GCF_001421425.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.68421 (26/38),0.86667 (26/30),10,0.34235501931622436
76,GCF_001421425.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.57895 (22/38),0.61111 (22/36),7,1.0326371364066933
77,GCF_001421425.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.63158 (24/38),0.64865 (24/37),7,0.020103365380092428
78,GCF_001421425.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),6,0.4125351655853332
79,GCF_001421425.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),7,0.47569784085412
80,GCF_001421425.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.60526 (23/38),0.65714 (23/35),9,0.7367889932848272
81,GCF_001421425.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),6,0.03232016387585305
82,GCF_001421425.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),3,0.7730018112245545
83,GCF_001421425.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),5,0.10911165190661493
84,GCF_001421425.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),2,0.13776710063695238
85,GCF_001421425.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.76316 (29/38),0.85294 (29/34),2,0.47859546666239217
86,GCF_001421425.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),6,0.12076962642271706
87,GCF_001421425.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),7,0.031868861928089694
88,GCF_001421425.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.73684 (28/38),0.62222 (28/45),5,0.12846795871720254
89,GCF_001421425.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),6,0.1683293893138589
90,GCF_001421425.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.73684 (28/38),0.68293 (28/41),13,0.12435812738177712
91,GCF_001421425.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),11,0.038295797422273285
92,GCF_001421425.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.63158 (24/38),0.77419 (24/31),7,0.4634530565760486
93,GCF_001421425.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),19,0.03181738456946932
94,GCF_001421425.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),7,0.5199455348211468
95,GCF_001421425.1.RAST.fbamodel,GCF_001422165.1.RAST.fbamodel,0.81579 (31/38),0.77500 (31/40),6,0.817788659224937
96,GCF_001421425.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),8,1.17394583303721
97,GCF_001421425.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.73684 (28/38),0.71795 (28/39),8,0.5720844128294085
98,GCF_001421425.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),5,0.571051998246571
99,GCF_001421425.1.RAST.fbamodel,GCF_001422815.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),7,1.2664698413506874
100,GCF_001421425.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),11,0.8177628115518185
101,GCF_001421425.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.81579 (31/38),0.67391 (31/46),3,0.8895183366278119
102,GCF_001424595.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.68750 (22/32),0.61111 (22/36),19,0.599836788958964
103,GCF_001424595.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.75000 (24/32),0.64865 (24/37),5,0.005085830477027372
104,GCF_001424595.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.75000 (24/32),0.60000 (24/40),5,0.10239852892166956
105,GCF_001424595.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.78125 (25/32),0.69444 (25/36),10,0.21378596853659443
106,GCF_001424595.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.90625 (29/32),0.80556 (29/36),5,0.1348025456305797
107,GCF_001424595.1.RAST.fbamodel,GCF_001424455.1.RAST.fbamodel,0.93750 (30/32),0.78947 (30/38),7,0.01597192385660419
108,GCF_001424595.1.RAST.fbamodel,GCF_001424485.1.RAST.fbamodel,0.90625 (29/32),0.78378 (29/37),11,0.015971393258188152
109,GCF_001424595.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.75000 (24/32),0.53333 (24/45),7,0.4839815817955994
110,GCF_001424595.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.84375 (27/32),0.71053 (27/38),5,0.6229864813544376
111,GCF_001424595.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.84375 (27/32),0.71053 (27/38),3,0.15991041551288845
112,GCF_001424595.1.RAST.fbamodel,GCF_001422725.1.RAST.fbamodel,0.65625 (21/32),0.72414 (21/29),9,0.8632862595538854
113,GCF_001424595.1.RAST.fbamodel,GCF_001422105.1.RAST.fbamodel,0.81250 (26/32),0.76471 (26/34),4,0.9216204626732873
114,GCF_001424595.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.68750 (22/32),0.55000 (22/40),6,0.06592631450253174
115,GCF_001424595.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.84375 (27/32),0.79412 (27/34),6,0.39210150861202786
116,GCF_001421405.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.72973 (27/37),0.64286 (27/42),3,0.1166261984010963
117,GCF_001423645.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.73684 (28/38),0.75676 (28/37),21,0.47829084337009353
118,GCF_920984665.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.92105 (35/38),0.83333 (35/42),3,0.07334786932749035
119,GCF_001424305.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.70455 (31/44),0.79487 (31/39),4,1.547647791173833
120,GCF_001424345.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.76190 (32/42),0.78049 (32/41),11,0.6061870584391601
121,GCF_001424345.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.64286 (27/42),0.87097 (27/31),7,0.12404984233005024
122,GCF_001424345.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.66667 (28/42),0.84848 (28/33),6,0.5291680281199185
123,GCF_001424345.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.73810 (31/42),0.75610 (31/41),8,1.3613332874698445
124,GCF_001424345.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.57143 (24/42),0.72727 (24/33),5,0.6523074703388635
125,GCF_001424345.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.57143 (24/42),0.72727 (24/33),4,0.6696750260298189
126,GCF_001424345.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.69048 (29/42),0.87879 (29/33),15,0.5632382659590985
127,GCF_001424345.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.73810 (31/42),0.86111 (31/36),11,0.035396111958202414
128,GCF_001423865.2.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.72222 (26/36),0.76471 (26/34),4,2.305363977641788
129,GCF_001423865.2.RAST.fbamodel,GCF_001421245.1.RAST.fbamodel,0.72222 (26/36),0.70270 (26/37),5,1.7314440802491753
130,GCF_001423865.2.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.72222 (26/36),0.65000 (26/40),6,2.694403883028911
131,GCF_001423865.2.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.61111 (22/36),0.61111 (22/36),6,3.211539196557795
132,GCF_001423865.2.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.86111 (31/36),0.72093 (31/43),5,0.44913710446168786
133,GCF_001423865.2.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.77778 (28/36),0.65116 (28/43),6,4.170498474398926
134,GCF_001423865.2.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.66667 (24/36),0.58537 (24/41),7,3.14089414589958
135,GCF_001423865.2.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.69444 (25/36),0.60976 (25/41),5,2.6546964500662074
136,GCF_001423865.2.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.63889 (23/36),0.58974 (23/39),6,4.367172828939833
137,GCF_001423865.2.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.66667 (24/36),0.63158 (24/38),5,4.032866369615048
138,GCF_001423865.2.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.63889 (23/36),0.54762 (23/42),4,3.0927346427861186
139,GCF_001423865.2.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.72222 (26/36),0.60465 (26/43),5,7.584172855142334
140,GCF_001423865.2.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.75000 (27/36),0.72973 (27/37),5,1.2100063531704046
141,GCF_001423865.2.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.66667 (24/36),0.68571 (24/35),11,2.2955610568780633
142,GCF_001423865.2.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.80556 (29/36),0.74359 (29/39),15,1.501598678307495
143,GCF_001423865.2.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.69444 (25/36),0.71429 (25/35),8,1.909617253866532
144,GCF_001423865.2.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.75000 (27/36),0.64286 (27/42),9,2.9242855848913196
145,GCF_001423865.2.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.66667 (24/36),0.70588 (24/34),9,3.321234142335313
146,GCF_001423865.2.RAST.fbamodel,GCF_001423885.1.RAST.fbamodel,0.77778 (28/36),0.73684 (28/38),9,2.818419458651278
147,GCF_001423865.2.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.66667 (24/36),0.68571 (24/35),12,3.434269172596889
148,GCF_001423865.2.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.77778 (28/36),0.66667 (28/42),9,1.249253268940268
149,GCF_001423865.2.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.66667 (24/36),0.68571 (24/35),6,1.2955928363411573
150,GCF_001423865.2.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.75000 (27/36),0.72973 (27/37),5,3.6728224689312983
151,GCF_001423865.2.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.77778 (28/36),0.70000 (28/40),17,1.5834573570141939
152,GCF_001423865.2.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.83333 (30/36),0.76923 (30/39),10,3.8830457642967993
153,GCF_001423865.2.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.75000 (27/36),0.72973 (27/37),4,3.672844423579595
154,GCF_001423865.2.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.77778 (28/36),0.68293 (28/41),6,1.4432307334769765
155,GCF_001423865.2.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.69444 (25/36),0.59524 (25/42),9,1.576671711218918
156,GCF_001423865.2.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.75000 (27/36),0.72973 (27/37),3,1.7119123543847403
157,GCF_001423865.2.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.72222 (26/36),0.78788 (26/33),8,1.4114698695771646
158,GCF_001423865.2.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.75000 (27/36),0.67500 (27/40),7,1.2705062603492474
159,GCF_001423865.2.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.83333 (30/36),0.73171 (30/41),7,3.868326856669957
160,GCF_001423865.2.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.72222 (26/36),0.55319 (26/47),6,4.3738685307815635
161,GCF_001423865.2.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.77778 (28/36),0.68293 (28/41),5,1.4876017877535535
162,GCF_001423865.2.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.66667 (24/36),0.72727 (24/33),5,1.9335530565973282
